,index,Date,LAST,HA,Az,H,Dobs,Dhelio,VMag,SDSS:g,SDSS:r,Phase,Elong.,AM,dRAcosDEC,dDEC,RV,RA,Dec,Longitude,Latitude,d:DR3Name,d:Plx,d:anomaly_score,d:cdsxmatch,d:e_Plx,d:gcvs,d:mangrove_2MASS_name,d:mangrove_HyperLEDA_name,d:mangrove_ang_dist,d:mangrove_lum_dist,d:mulens,d:rf_kn_vs_nonkn,d:rf_snia_vs_nonia,d:roid,d:snn_sn_vs_all,d:snn_snia_vs_nonia,d:t2_AGN,d:t2_EB,d:t2_KN,d:t2_M-dwarf,d:t2_Mira,d:t2_RRL,d:t2_SLSN-I,d:t2_SNII,d:t2_SNIa,d:t2_SNIa-91bg,d:t2_SNIax,d:t2_SNIbc,d:t2_TDE,d:t2_mu-Lens-Single,d:vsx,d:x3hsp,d:x4lac,i:candid,i:chipsf,i:classtar,i:dec,i:diffmaglim,i:distnr,i:distpsnr1,i:drb,i:fid,i:field,i:isdiffpos,i:jd,i:jdendhist,i:jdstarthist,i:maggaia,i:magnr,i:magpsf,i:magzpsci,i:ndethist,i:neargaia,i:nid,i:nmtchps,i:objectId,i:publisher,i:ra,i:rb,i:rcid,i:sgscore1,i:sigmagnr,i:sigmapsf,i:ssdistnr,i:ssmagnr,i:ssnamenr,i:tooflag,i:xpos,i:ypos,d:tracklet,v:classification,v:lastdate,v:firstdate,v:lapse,v:constellation,i:magpsf_red,Julian date,delta,r,alpha,reduced_mag,DecimalYear,reduced_mag_alpha_corr,reduced_mag_alpha_corr_quiescent
99,185,2459088.938056,01:07:50.10,0.6986785212000001,201.7947605581,60.8336982817,18.0115927328,18.857304307,18.5112747341,18.9729747341,18.2195747341,1.718281457,145.9661393079,1.1448192133,-0.0835345503,-0.034365701900000004,-15.722402105,6.4785583333,5.8646538889,8.2676107611,2.8143818611,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1334437883615015018,4.175762,0.984,5.8646211,20.278923,11.3036995,24.32164,0.99999803,2,447,t,2459088.9378819,2459088.9378819,2459088.9378819,17.555277,22.969,18.307592,26.139591,1,43.372005,1334,1,ZTF20abxfote,Fink,6.4785342,0.9728570999999999,36,0.5,0.355,0.058247447,0,18.7,2060,0,2092.1333,2088.3423,,Solar System MPC,2020-08-27 10:30:32.996,2020-08-27 10:30:32.996,0.0,Pisces,5.6524333606,2459088.9378819,17.8906576982984,18.86605479508,0.6448,5.666055010385687,2020.6542018631148,5.457079373794258,5.457079373794258
100,186,2459088.900255,00:13:15.15,23.7888859182,173.1992533776,62.3507762734,18.0119371581,18.8573009958,18.5114504324,18.9731504324,18.2197504324,1.7199941986,145.9280893852,1.1285843168,-0.0835137514,-0.034297755,-15.8303184264,6.4798279167,5.8651727778,8.2689777583,2.8143588056,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1334400083615015018,4.697928,0.983,5.8651663,20.544144,10.928647999999999,28.83847,0.9999988999999999,2,447,t,2459088.900081,2459088.900081,2459088.900081,17.555277,23.141,18.29216,26.13416,1,38.57122,1334,1,ZTF20abxeiee,Fink,6.4798149,0.9642857300000001,36,0.5,0.343,0.05435238,0,18.7,2060,0,2075.1235,2091.1694,,Solar System MPC,2020-08-27 09:36:06.998,2020-08-27 09:36:06.998,0.0,Pisces,5.6369602184000005,2459088.900081,18.0193416486185,18.81684454495,1.8368,5.640731416817232,2020.6540985819668,5.431547478340964,5.431547478340964
101,187,2459087.881389,23:42:04.10,23.2669345791,157.2002067302,60.6838538541,18.0213669188,18.8572115756,18.5161127536,18.9778127536,18.2244127536,1.7652362544,144.9124157632,1.1464918561,-0.0822280443,-0.0336238273,-16.3152395483,6.5130716667,5.8790230556,8.3048718,2.813993,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1333381213615015018,14.080563,0.995,5.8790040999999995,20.587673,7.2951837,13.475597,0.9999901,2,447,t,2459087.8812153,2459087.8812153,2459087.8812153,14.235727,23.161,18.327888,26.134888,1,29.588316,1333,4,ZTF20abwyeom,Fink,6.5130464,0.9628570999999999,36,0.0405357,0.338,0.061816365000000005,0,18.7,2060,0,1953.6368,1711.79,,Solar System MPC,2020-08-26 09:08:57.002,2020-08-26 09:08:57.002,0.0,Pisces,5.6715619854,2459087.8812153,18.1116338717513,18.81827454461,2.1527,5.665200847139802,2020.6513147959015,5.450514616025158,5.450514616025158
102,188,2459086.868507,23:19:31.49,22.8890407508,146.9394745249,58.473625814,18.0309923459,18.8571223498,18.5206995079,18.9823995079,18.2289995079,1.8096437225000002,143.9034987859,1.172685969,-0.0809055276,-0.0329482938,-16.7772884686,6.5456008333,5.8925272222,8.3399744333,2.8135919722000002,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1332368333615015011,12.921867,0.983,5.8925202,20.6572,2.5229685,4.32664,0.9995736,2,447,t,2459086.8683333,2459086.8683333,2459086.8683333,20.278471,22.853,18.299753,26.219753,1,42.131905,1332,5,ZTF20abwnllo,Fink,6.5455708999999995,0.9785714,36,0.5,0.314,0.059374653000000006,0,18.7,2060,0,1842.7908,1623.3547,,Solar System MPC,2020-08-25 08:50:23.997,2020-08-25 08:50:23.997,0.0,Pisces,5.6422777604,2459086.8683333,18.5834501424505,18.82371131591,2.9246,5.580594996859709,2020.6485473587434,5.360507974810725,5.360507974810725
103,189,2459085.963715,01:33:03.43,1.1126764981,213.1144504662,58.4723994248,18.0397987622,18.8570423671,18.524751871,18.986451871,18.233051871,1.8487573373,143.0039293061,1.1727013219,-0.0797396332,-0.0324574467,-16.9304301313,6.57413875,5.9043633333,8.3707648972,2.8132309722,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1331463543615015017,5.865364,0.983,5.9043524,20.59937,9.573634,9.787957,0.99999905,2,447,t,2459085.9635417,2459085.9635417,2459085.9635417,17.969276,17.969,18.3704,26.2084,1,9.780416,1331,3,ZTF20abwgnmq,Fink,6.5741054,0.93714285,36,1.0,0.021,0.06131445,0,18.7,2060,0,1762.8497,1599.2223,,Solar System MPC,2020-08-24 11:07:30.003,2020-08-24 11:07:30.003,0.0,Pisces,5.711873673,2459085.9635417,18.6338947378987,18.82421135284,2.9539,5.645297859113285,2020.6460752505466,5.420453879163763,5.420453879163763
104,194,2459081.920104,00:14:18.93,23.7921489226,173.2847550444,62.444518471,18.0815031276,18.8566817008,18.5424377416,19.0041377416,18.2507377416,2.0179377886,138.987066922,1.1276219409000001,-0.074262486,-0.029599688000000002,-18.6833808979,6.69662375,5.9545416667,8.5026655778,2.8111217222000002,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1327419933615015016,9.223112,0.993,5.9545257,20.602625,11.98667,3.0847683,0.9999998,2,447,t,2459081.9199306,2459081.9199306,2459081.9199306,16.60132,16.63,18.315063,26.141064,1,12.226575,1327,5,ZTF20abuzest,Fink,6.6965991,0.93857145,36,0.5,0.017,0.053855132,0,18.7,2060,0,1304.7521,1416.7277,,Solar System MPC,2020-08-20 10:04:42.004,2020-08-20 10:04:42.004,0.0,Pisces,5.6515639944,2459081.9199306,19.0517586260142,18.82820509169,2.8959,5.541343045143655,2020.6350271327872,5.295923511424864,5.295923511424864
105,195,2459081.902813,23:49:20.89,23.3759943542,160.3472788128,61.2508280509,18.0816899498,18.8566801473,18.5425126696,19.0042126696,18.2508126696,2.0186503795,138.9697480533,1.140229382,-0.0742157226,-0.029566977,-18.7319493963,6.69714,5.9547463889,8.5032187694,2.8111065556,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1327402633615015015,7.644502,0.983,5.9547435,20.525433,11.082497,4.719778,0.99999636,2,447,t,2459081.9026389,2459081.9026389,2459081.9026389,16.60132,22.842,18.350813,26.121813,1,12.087302,1327,7,ZTF20abuyklv,Fink,6.6971188999999995,0.9828571700000001,36,0.5,0.331,0.053120255000000005,0,18.7,2060,0,1287.9515,1416.3823,,Solar System MPC,2020-08-20 09:39:48.001,2020-08-20 09:39:48.001,0.0,Pisces,5.6872917373,2459081.9026389,19.1344653586441,18.8290021217,2.8208,5.567594818179632,2020.6349798877052,5.322088619883074,5.322088619883074
106,196,2459079.90228,23:40:41.61,23.2279401291,156.0145113092,60.5830549282,18.1037020922,18.856499757999998,18.5509952299,19.0126952299,18.2592952299,2.0985469302,136.9878570305,1.1476241844,-0.0712735764,-0.028109471400000002,-19.510052752,6.7542733333000005,5.9778530556,8.5646220778,2.8098544722,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1325402103615015016,3.5976422,0.983,5.9778379,20.64759,10.960733,10.981729,1.0,2,447,t,2459079.9021065,2459079.9021065,2459079.9021065,14.216186,22.397,18.361523,26.198523,1,27.927649,1325,5,ZTF20abudano,Fink,6.7542369,0.98,36,0.001875,0.177,0.050540857,0,18.7,2060,0,1101.8798,1306.9993,,Solar System MPC,2020-08-18 09:39:02.002,2020-08-18 09:39:02.002,0.0,Pisces,5.6953806285,2459079.9021065,19.1825979102767,18.82947289605,2.7667,5.572795068458339,2020.6295139521865,5.31757193323275,5.31757193323275
107,199,2459076.910208,23:40:18.78,23.2162030269,155.6572680515,60.5532420312,18.1382297225,18.8562275615,18.5633590112,19.0250590112,18.2716590112,2.2130960793,134.0309272372,1.1479601961,-0.0666896538,-0.0258704197,-20.6001032018,6.8352166667,6.0102086111,8.6514602722,2.8077379167,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1322410033615015008,10.853958,0.983,6.0102252,20.537773,3.1876945,-999.0,0.9999115999999999,2,447,t,2459076.9100347,2459076.9100347,2459076.9100347,19.975817,22.887,18.366552,26.188553,1,54.574696,1322,0,ZTF20absuvem,Fink,6.835212,0.98,36,-999.0,0.291,0.06587144,0,18.7,2060,0,836.4284,1201.2399,,Solar System MPC,2020-08-15 09:50:26.998,2020-08-15 09:50:26.998,0.0,Pisces,5.6963034565,2459076.9100347,18.7637270949503,18.85210064825,3.0869,5.623157712313411,2020.6213388926226,5.354003226518531,5.354003226518531
108,200,2459075.961053,00:49:47.26,0.3724806968,191.9716293848,62.1742305287,18.1495688044,18.8561406135,18.5671984814,19.0288984814,18.2754984814,2.2481245492,133.095240146,1.1304094359,-0.0652218089,-0.025202391,-20.815469806,6.85969375,6.0199080556,8.67768565,2.8070215,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1321460873615015014,9.698004,0.983,6.0199088,20.54682,5.8486385,7.299742,0.9999842,2,447,t,2459075.9608796,2459075.9608796,2459075.9608796,20.323576,22.673000000000002,18.39305,26.204048,1,8.060013,1321,8,ZTF20abshxqp,Fink,6.8596869,0.95857143,36,0.983958,0.189,0.06377276,0,18.7,2060,0,744.0905,1204.477,,Solar System MPC,2020-08-14 11:03:39.997,2020-08-14 11:03:39.997,0.0,Pisces,5.7214544015,2459075.9608796,18.6976246513276,18.85251742493,3.0678,5.6572710595918565,2020.6187455726779,5.3838564470486165,5.3838564470486165
109,204,2459072.978252,01:02:47.65,0.5843723922,198.5197379728,61.5034301897,18.1863604239,18.8558654881,18.5790199353,19.0407199353,18.2873199353,2.3541528302,130.1595928818,1.1374968747,-0.0603728627,-0.022894253,-21.7939821619,6.9329374999999995,6.0485780556,8.7560177278,2.8045573333,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1318478073615015006,4.8117504,0.984,6.0485774,20.24819,12.021718,12.21398,0.9999979999999999,2,447,t,2459072.9780787,2459072.9780787,2459072.9780787,16.762407,23.211,18.36727,26.286270000000002,1,30.645819,1318,4,ZTF20abrivuk,Fink,6.9329284,0.9857142600000001,36,0.0,0.335,0.059163194,0,18.7,2060,0,455.93,1097.367,,Solar System MPC,2020-08-11 11:28:26.000,2020-08-11 11:28:26.000,0.0,Pisces,5.6913086738,2459072.9780787,18.5981411921433,18.85314208143,3.0123,5.643003595424737,2020.610595843443,5.356693931591498,5.356693931591498
110,207,2459053.960081,23:21:38.83,22.8771910623,146.3993388798,58.6323005079,18.455491735,18.8540440651,18.6453420097,19.1070420097,18.3536420097,2.8706469048,111.6547053094,1.1707074472,-0.0260694756,-0.0069880291,-26.8341621044,7.2539170833,6.1633405556,9.0949527139,2.7838454444,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1299459903315015008,14.848935,0.991,6.1633185,20.91184,2.4475794,7.625655,0.99999464,2,447,t,2459053.9599074,2459053.9599074,2459053.9599074,20.037134000000002,23.091,18.487095,26.359095,1,12.618112,1299,7,ZTF20aboemqd,Fink,7.2539343,0.9828571700000001,33,0.00770833,0.291,0.05092059,0,18.8,2060,0,2882.7002,681.6741,,Solar System MPC,2020-07-23 11:02:15.999,2020-07-23 11:02:15.999,0.0,Pisces,5.7794443052,2459053.9599074,18.55051383911,18.85344167808,2.9737,5.768362071666251,2020.5586336267759,5.419236925773581,5.419236925773581
111,208,2459049.8936,21:29:52.90,21.0122000692,113.0369345284,40.4046561762,18.5190854649,18.8536395266,18.6574071251,19.1191071251,18.3657071251,2.9428158148,107.7420997765,1.5405106696000002,-0.0177013095,-0.0033574860000000002,-27.6768649704,7.2874183333,6.1719077777999996,9.1289750528,2.7785580556,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1295393423315015004,9.392583,0.983,6.1718929,20.563683,7.690199,7.9740079999999995,0.9999944,2,447,t,2459049.8934259,2459049.8934259,2459049.8934259,19.372341,21.536,18.45639,26.283392,1,35.13857,1295,4,ZTF20abmyqmv,Fink,7.2874272,0.98,33,0.9142500000000001,0.10300000000000001,0.06542351,0,18.8,2060,0,2757.4185,628.2179,,Solar System MPC,2020-07-19 09:26:31.998,2020-07-19 09:26:31.998,0.0,Pisces,5.7413163238,2459049.8934259,18.5191179717501,18.85363991566,2.9438,5.741312467335682,2020.5475230215848,5.383410212286698,5.383410212286698
112,210,2459047.920127,22:00:17.98,21.5183983326,119.8739041245,46.0853966435,18.550478218,18.8534412908,18.6629722245,19.1246722245,18.3712722245,2.9727088085,105.8497979157,1.3867936944,-0.0139620698,-0.0016502700000000001,-27.9179164382,7.2989433333000004,6.1739830556,9.140334675,2.7759384444,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1293419953315015009,5.3887453,0.983,6.1739457,20.784218,2.0446,1.6507816,0.99837303,2,447,t,2459047.9199537,2459047.9199537,2459047.9199537,19.372341,19.584,18.45789,26.33789,1,22.853613,1293,6,ZTF20abmkkhy,Fink,7.2989732,0.9828571700000001,33,0.5,0.092,0.050282516000000006,0,18.8,2060,0,2713.2473,606.0183,,Solar System MPC,2020-07-17 10:04:44.000,2020-07-17 10:04:44.000,0.0,Pisces,5.739161286,2459047.9199537,18.4555330067075,18.85404445797,2.8717,5.750234403948307,2020.5421310210386,5.388696593523553,5.388696593523553
113,211,2459044.960914,22:47:21.95,22.3020687717,133.358361236,53.983994086,18.5981017283,18.8531416968,18.6709566156,19.1326566156,18.3792566156,3.0112418774,103.0196404135,1.235619898,-0.0082884328,0.0008981083,-28.2071152643,7.3104216667,6.1745444444,9.1510527056,2.7719461667000003,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1290460743315015002,5.1098456,0.983,6.1745135,20.352829,3.9688825999999997,6.115791,0.9999944,2,447,t,2459044.9607407,2459044.9607407,2459044.858287,19.372341,23.298,18.420393,26.288393,2,55.03739,1290,4,ZTF20ablqasi,Fink,7.3104352,0.9857142600000001,33,0.0,0.359,0.06533839999999999,0,18.8,2060,0,2652.4075,614.0807,,Solar System MPC,2020-07-14 11:03:27.996,2020-07-14 08:35:55.997,0.1024536998,Pisces,5.6961312474,2459044.9607407,18.1864023286079,18.85586589957,2.3552,5.744426622912156,2020.534045739617,5.3782024599865395,5.3782024599865395
114,214,2459038.878009,20:24:00.03,19.912528258400002,101.2009584817,27.2386339972,18.6976001892,18.8525170455,18.6859840644,19.1476840644,18.3942840644,3.0667950177,97.2278903501,2.1761886939,0.0045008329000000005,0.0062355179,-28.8856767708,7.31218375,6.1661422222,9.1493412194,2.76353525,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1284377833315015000,2.5571536999999998,1.0,6.166073,19.43409,2.8329465,18.65088,0.9999332,2,447,t,2459038.8778356,2459038.8778356,2459038.8778356,19.372341,22.854,18.423864,26.234865,1,56.817375,1284,3,ZTF20abjxyey,Fink,7.3122173,0.87714285,33,0.00125,0.234,0.10525277,0,18.8,2060,0,2676.537,637.7507,,Solar System MPC,2020-07-08 09:04:04.996,2020-07-08 09:04:04.996,0.0,Pisces,5.6880879442,2459038.8778356,18.1496108355185,18.85614102793,2.2492,5.75226332500193,2020.5174257803283,5.379282845867726,5.379282845867726
115,215,2459034.882199,20:14:16.78,19.7515089638,99.7037522192,25.2477548769,18.7637039432,18.8521002721,18.6948048955,19.1565048955,18.4031048955,3.085943903,93.4429251433,2.3334504528,0.012444521600000001,0.009637480300000001,-29.0687184601,7.2972925,6.1537161111,9.1308101583,2.7579679444,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1280382023315015001,1.4865983,0.987,6.1536742,19.22583,6.624201,6.8250113,0.9999975999999999,2,447,t,2459034.8820255,2459034.8820255,2459034.8820255,18.3058,21.831,18.406986,26.188986,1,35.9952,1280,4,ZTF20abjophk,Fink,7.2973144,0.95428574,33,0.00625,0.113,0.09365909500000001,0,18.9,2060,0,2720.943,681.8514,,Solar System MPC,2020-07-04 09:10:07.003,2020-07-04 09:10:07.003,0.0,Pisces,5.6635944349,2459034.8820255,18.1382710913239,18.85622797684,2.2141,5.736732456093396,2020.506508266393,5.361423109078274,5.361423109078274
116,217,2458863.591262,02:00:00.13,1.9752845369,228.988478523,49.148396002,19.1825661285,18.8294726042,18.7197196249,19.1814196249,18.4280196249,2.7677568359,67.5837640248,1.3209846286,0.0686031324,0.0210431549,28.1896891949,0.37127833330000004,3.2905930556,1.65057995,2.8711609167,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1109091081815015004,2.2322958,0.983,3.2905628,19.922209,5.290255,13.385245,0.99999976,2,498,t,2458863.591088,2458863.591088,2458863.591088,16.642021,23.236,18.46275,26.25475,1,19.936644,1109,4,ZTF20aaflrgo,Fink,0.37128819999999996,0.94857144,18,0.0114583,0.33,0.07349777,0,18.9,2060,0,2351.7427,1049.3632,,Solar System MPC,2020-01-15 02:11:10.003,2020-01-15 02:11:10.003,0.0,Pisces,5.6740256998,2458863.591088,18.1037433642833,18.85650017623,2.0996,5.7966026299657365,2020.0385002404378,5.459990869211293,5.459990869211293
117,218,2458860.643345,03:03:22.76,3.0368770598,244.7067397733,37.9718224391,19.1344396181,18.8290018316,18.7177494625,19.1794494625,18.4260494625,2.8219569507999998,70.4997699951,1.6224569793999999,0.0635104387,0.018521118,28.8068380406,0.2916629167,3.2671913889,1.5682470806,2.8813520833,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1106143171815015003,1.3559788,0.982,3.2671308,19.208319,6.6321282,6.754172,0.9999893999999999,2,498,t,2458860.6431713,2458860.6431713,2458860.6431713,16.819235,20.786,18.461864,26.201864,1,20.919922,1106,10,ZTF20aaewgsm,Fink,0.2916651,0.9328571600000001,18,0.0033333300000000002,0.073,0.12154940500000001,0,18.9,2060,0,2615.7278,1136.255,,Solar System MPC,2020-01-12 03:26:10.000,2020-01-12 03:26:10.000,0.0,Pisces,5.6786487728,2458860.6431713,18.0817313989412,18.8566805674,2.0197,5.7983377112121985,2020.0304458232245,5.4551341878169985,5.4551341878169985
118,219,2458855.691424,03:53:05.34,3.8733167869000003,254.0045993413,28.1451942963,19.0517390775,18.8282048046,18.7131113059,19.1748113059,18.4214113059,2.8970322362000003,75.4155157663,2.1121651868,0.0544693698,0.0142006675,29.6038872912,0.17249,3.2346094444,1.4459773917,2.8988536389,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1101191251815015001,1.1676279,0.983,3.234594,19.175194,11.233958,11.614863,0.99757427,2,498,t,2458855.69125,2458855.69125,2458855.69125,18.088333,23.098,18.568369,26.212368,1,19.604952,1101,8,ZTF20aaejbvd,Fink,0.1724185,0.6957143,18,0.0043749999999999995,0.247,0.10557557000000001,0,18.9,2060,0,3059.1045,1231.7327,,Solar System MPC,2020-01-07 04:35:24.000,2020-01-07 04:35:24.000,0.0,Pisces,5.7946513064000005,2458855.69125,18.081545005554,18.85668212102,2.019,5.904864916784112,2020.016915983607,5.552530813823594,5.552530813823594
119,220,2458831.571377,23:25:07.51,23.427169839,163.2667593832,58.7945670057,18.6338590434,18.8242110797,18.6682044286,19.1299044286,18.3765044286,2.9549000564,99.6685487449,1.1687002491,0.0040287178000000005,-0.007817502,29.7559379179,359.8737379167,3.2029944444,1.1594075917,2.98866075,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1077071202315015003,1.902866,0.983,3.2029759,19.782595,8.633342,16.82655,0.9999998,2,498,t,2458831.5712037,2458831.5712037,2458831.5712037,19.598574,23.126,18.368567,26.335566,1,32.661972,1077,4,ZTF19acykcph,Fink,359.8737429,0.97571427,23,0.00125,0.309,0.06543887,0,18.8,2060,0,567.2335,1358.006,,Solar System MPC,2019-12-14 01:42:32.000,2019-12-14 01:42:32.000,0.0,Pisces,5.6434690502,2458831.5712037,18.0398390720251,18.85704279118,1.8498,5.710035771988274,2019.9508800101364,5.350663843812808,5.350663843812808
120,221,2458828.627928,00:34:57.20,0.5911822456,197.2523019892,58.7378404318,18.5834143985,18.8237110444,18.6603905323,19.1220905323,18.3686905323,2.9257041295,102.6567992905,1.1694000985,-0.002179026,-0.0105215259,29.5774182173,359.8706016667,3.2137936111,1.1608388944,2.9998133056,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1074127752315015003,1.4815189,0.984,3.213777,19.180101,12.320431,24.670732,0.99999976,2,498,t,2458828.6277546,2458828.6277546,2458828.6277546,19.758492,23.161,18.363325,26.153324,1,39.96713,1074,3,ZTF19acxrkrm,Fink,359.8705976,0.9342857,23,0.00416667,0.304,0.08851888000000001,0,18.8,2060,0,570.6789,1310.1725,,Solar System MPC,2019-12-11 03:03:57.997,2019-12-11 03:03:57.997,0.0,Pisces,5.6441712049,2458828.6277546,18.0310325291948,18.85712277482,1.8107,5.705844872213513,2019.9428157660268,5.350023722861242,5.350023722861242
121,223,2458797.609861,22:06:38.69,22.0928451689,132.0281031317,49.9562764782,18.1116013082,18.8182742893,18.551535669,19.013235669,18.259835669,2.1537396664,134.4342230363,1.3052581252,-0.0628058255,-0.0353054453,21.6154218234,0.2685291667,3.5071130556,1.6427311417000001,3.11061825,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1043109681815015000,2.7816694,1.0,3.5071213,19.02108,7.7856693,22.311068,0.9703742,2,498,t,2458797.6096875,2458797.6096875,2458797.6096875,18.030996,22.735,18.377743,26.161743,1,44.16694,1043,2,ZTF19acrcxee,Fink,0.26852709999999996,0.77428573,18,0.5,0.217,0.12133045,0,18.7,2060,0,2713.4683,253.3822,,Solar System MPC,2019-11-10 02:37:57.000,2019-11-10 02:37:57.000,0.0,Pisces,5.7150597808,2458797.6096875,18.0214079082274,18.85721200155,1.7663,5.7214119974073085,2019.8578347602745,5.459476377951834,5.459476377951834
122,224,2458789.729294,00:27:33.53,0.4271811528,192.743043617,59.6725742357,18.0193045271,18.8168442937,18.5168206961,18.9785206961,18.2251206961,1.8379227081,142.5478982044,1.1581171869,-0.07546854210000001,-0.0400153788,18.7257971919,0.4819945833,3.6261216667,1.8859181611,3.1349049444,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1035229121715015016,2.9103565,0.983,3.6261093,19.974277,12.464771,27.719477,0.9999739999999999,2,498,t,2458789.7291204,2458789.7291204,2458789.7291204,19.001661,23.264,18.31135,26.116348,1,27.721306,1035,1,ZTF19acmfauu,Fink,0.48200719999999997,0.97,17,0.9979169999999999,0.314,0.06144769,0,18.7,2060,0,1940.6584,2904.849,,Solar System MPC,2019-11-02 05:29:56.003,2019-11-02 05:29:56.003,0.0,Pisces,5.6599259193,2458789.7291204,18.0119787206781,18.85730142278,1.721,5.656145158594738,2019.836244165479,5.432618875187351,5.432618875187351
44,78,2459550.634201,00:10:33.82,23.7289233929,171.4252220867,61.7381047448,18.3746089266,18.863503708,18.6214431304,19.0831431304,18.3297431304,2.6354078807,118.3984257834,1.1349896597,-0.0350890395,-0.0224742263,26.2975864753,6.70706,5.3497930556,8.2728337778,2.2515598889,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1796134023915015004,20.01554,0.989,5.3497937,20.3369,8.609246,10.801211,0.9999998999999999,2,447,t,2459550.6340278,2459550.6340278,2459550.6272801,18.344429,23.19,17.780811,26.346811,2,50.469612,1796,5,ZTF21acqpncc,Fink,6.707051,0.9671428999999999,39,0.18123499999999998,0.35100000000000003,0.0457722,0,18.8,2060,0,1311.7693,617.5648,,Solar System MPC,2021-12-02 03:13:00.002,2021-12-02 03:03:17.001,0.0067477003,Pisces,5.0816086681,2459550.6340278,18.5921321457149,18.7691451145,3.0704,5.0669425519376095,2021.9181754186302,4.544205692015948,4.7464269359983575
45,79,2459540.698484,01:03:57.51,0.6074082359,198.8749981095,60.8389735316,18.2315662072,18.8640952685,18.5846464295,19.0463464295,18.2929464295,2.3439474704,128.6389744007,1.1447605592,-0.0539849128,-0.0301778195,23.4603154482,6.87852,5.4547361111,8.471268025,2.28047975,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1786198313915015001,5.6460433,0.984,5.4547113,19.835257,4.169159,10.043163,0.9999998999999999,2,447,t,2459540.6983102,2459540.6983102,2459540.6959375,19.09815,22.063,17.692312,26.342314000000002,2,79.21641,1786,3,ZTF21acqedkk,Fink,6.8785054,0.9828571700000001,39,0.0033333300000000002,0.138,0.052245855,0,18.7,2060,0,707.6764,246.8646,,Solar System MPC,2021-11-22 04:45:34.001,2021-11-22 04:42:09.000,0.0023727003000000003,Pisces,5.0100122002,2459540.6983102,18.5424178199167,18.76838503993,3.0434,4.98434566271146,2021.890954274521,4.51942038512112,4.699277164318354
