MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs,delta,r,alpha,reduced_mag,reduced_dmag,MJDCorrected,3sig limiting mag
57672.38791699999,18.114,0.158,206,33,o,0,1.13,350.52851,0.63168,1144.1,3474.7,3.74,3.46,73.6,-0.43700000000000006,18.75,19.78,02a57672o0348o,17.5222184804266,18.4168876855,1.4108,5.569973346340236,0.158,57672.286717105955,24.710554145814786
57672.399625,18.049,0.131,219,29,o,0,1.2,350.52808999999996,0.63146,1203.19,3550.58,3.74,3.42,73.8,-0.43700000000000006,18.74,19.79,02a57672o0371o,17.5223180508914,18.41689392268,1.4114,5.504960271522037,0.131,57672.29842453088,24.91401862406143
57672.410488,18.173,0.152,195,30,o,0,1.05,350.5277,0.63126,1225.86,3434.9,3.7,3.43,75.4,-0.444,18.76,19.8,02a57672o0393o,17.5224106537875,18.41689970967,1.4119,5.628948113313367,0.152,57672.30928699606,24.752587893338912
57672.43253400001,17.908,0.129,249,32,o,0,0.95,350.52691,0.6308600000000001,1191.31,3487.27,3.8,3.52,74.9,-0.429,18.71,19.72,02a57672o0437o,17.5225992160745,18.41691145402,1.413,5.36392336104025,0.129,57672.33133190702,24.93072258745272
57680.37537,18.178,0.134,194,26,o,0,1.37,350.26389,0.49043000000000003,2806.38,2579.54,3.7,3.6,-77.4,-0.419,18.82,20.01,02a57680o0380o,17.5980157715615,18.42113283327,1.7831,5.624099815941015,0.134,57680.273732337315,24.889434867288823
57680.392202999996,18.561,0.18600000000000003,137,25,o,0,1.43,350.26335,0.49013999999999996,2787.56,2541.48,3.66,3.56,-73.4,-0.424,18.81,19.96,02a57680o0411o,17.5981942079326,18.42114175846,1.7839,6.007076746152999,0.18600000000000003,57680.29056430675,24.53341450265605
57680.409253,18.257,0.162,181,29,o,0,0.93,350.26281,0.48985,2849.88,2618.22,3.67,3.55,-75.9,-0.42,18.76,19.88,02a57680o0442o,17.5983754382985,18.42115079863,1.7847,5.7030533182825245,0.162,57680.30761326005,24.683409326844266
57680.426232000005,18.118,0.13699999999999998,205,28,o,0,1.33,350.26227,0.48956000000000005,2873.54,2499.92,3.64,3.54,-72.9,-0.428,18.73,19.82,02a57680o0473o,17.5985563864602,18.42115980105,1.7854,5.564029929913762,0.13699999999999998,57680.32459121499,24.865395445309826
57680.44319500001,18.365,0.175,164,29,o,0,1.36,350.26174,0.48927,2835.94,2556.06,3.57,3.48,-69.3,-0.434,18.69,19.72,02a57680o0504o,17.5987376090999,18.4211687949,1.7862,5.811006508918027,0.175,57680.341553168335,24.599601741485106
57688.36534,18.366,0.111,164,18,c,0,1.15,350.03537,0.36075999999999997,9451.3,8966.14,4.1,3.89,87.0,-0.414,19.5,21.4,02a57688o0355c,17.6897328814723,18.42535927403,2.1195,5.80031380050724,0.111,57688.26317262346,25.093889416234198
57688.381436,18.48,0.106,147,16,c,0,1.15,350.03494,0.36051,9432.56,8925.84,3.71,3.33,-72.3,-0.40700000000000003,19.56,21.4,02a57688o0384c,17.6899343090448,18.42536776806,2.1202,5.914288073715088,0.106,57688.27926746012,25.14393220003892
57688.396798,18.453,0.12300000000000001,151,18,c,0,0.98,350.03452000000004,0.36028000000000004,9493.74,9003.49,3.72,3.32,-75.6,-0.41200000000000003,19.54,21.36,02a57688o0410c,17.6901269464981,18.42537587466,2.1208,5.887263471855942,0.12300000000000001,57688.29462834754,24.982434084602346
57688.412587,18.367,0.109,163,18,c,0,1.23,350.0341,0.36003,9515.69,8885.32,3.76,3.33,-76.0,-0.41200000000000003,19.49,21.27,02a57688o0438c,17.6903253215958,18.42538420653,2.1214,5.801238139415055,0.109,57688.31041620181,25.113630618349283
57688.429825,18.386,0.127,160,20,c,0,0.92,350.03364,0.35977,9479.52,8943.3,3.8,3.41,-81.3,-0.39899999999999997,19.36,21.08,02a57688o0467c,17.6905423189654,18.42539330294,2.1221,5.820210431303751,0.127,57688.327652948545,24.94768756081095
57692.35487,18.483,0.113,147,17,c,0,1.0,349.93683,0.30139,6751.48,9613.58,4.2,4.06,77.9,-0.38799999999999996,19.54,21.55,02a57692o0301c,17.7409797889007,18.42746210098,2.2715,5.910784360963541,0.113,57692.25240664602,25.07450075449229
57692.369774,18.552,0.131,138,18,c,0,0.98,349.93647000000004,0.30117,6733.07,9574.88,4.58,4.06,3.7,-0.392,19.5,21.57,02a57692o0329c,17.7411791186895,18.4274699473,2.272,5.979759038796919,0.131,57692.267309494775,24.91401862406143
57696.348124000004,18.416,0.107,156,17,c,0,1.11,349.84955,0.24605,8091.76,9670.31,3.64,3.47,-72.1,-0.449,19.57,21.39,02a57696o0331c,17.7955770069807,18.42956188179,2.4117,5.8368645737380795,0.107,57696.245345318785,25.133737418987817
57696.362626999995,18.399,0.113,159,18,c,0,0.98,349.84925,0.24586,8073.86,9630.83,3.9,3.82,77.4,-0.428,19.52,21.38,02a57696o0359c,17.7957825543221,18.42956949879,2.4122,5.819838594871641,0.113,57696.25984713163,25.07450075449229
57696.377216999994,18.402,0.111,158,18,c,0,1.06,349.84893999999997,0.24566999999999997,8134.42,9708.28,3.71,3.68,-59.3,-0.461,19.51,21.33,02a57696o0387c,17.7959896709039,18.42957716142,2.4127,5.822812419439664,0.111,57696.274435935426,25.093889416234198
57696.392269,18.278,0.115,177,20,c,0,0.71,349.84862000000004,0.24547,8155.58,9589.36,3.78,3.69,85.1,-0.44799999999999995,19.56,21.42,02a57696o0416c,17.796203682499,18.42958506662,2.4132,5.6987853743995025,0.115,57696.2894866994,25.055452262316813
57696.407440999996,18.336,0.11199999999999999,168,19,c,0,1.02,349.84831,0.24527,8119.63,9646.27,3.65,3.48,-77.4,-0.439,19.5,21.29,02a57696o0445c,17.7964197259421,18.42959303476,2.4138,5.756758074337075,0.11199999999999999,57696.304657451634,25.084151806525387
57700.375521,17.820999999999998,0.14400000000000002,270,39,o,0,0.86,349.77361,0.19474,8149.27,9059.72,3.44,3.24,-54.5,-0.42,18.62,19.6,02a57700o0135o,17.853703142192,18.43167453972,2.5405,5.2345344871754875,0.14400000000000002,57700.27240661022,24.811290632962717
57700.391837999996,18.105,0.228,208,48,o,0,1.02,349.77332,0.19454000000000002,8111.45,9116.38,3.6,3.44,-14.4,-0.45799999999999996,18.42,19.34,02a57700o0166o,17.8539470837878,18.43168308878,2.541,5.518503810584583,0.228,57700.28872220132,24.31235974569971
57704.331285,17.758,0.20600000000000002,286,59,o,0,1.17,349.71137999999996,0.14902,7444.1,9651.25,3.5,3.35,-13.8,-0.461,18.27,18.93,02a57704o0079o,17.913480339845,18.4337446581,2.6539,5.164032305890931,0.20600000000000002,57704.22782536592,24.42252881227796
57704.345385,17.945,0.251,241,60,o,0,1.47,349.71117000000004,0.14887,7426.43,9610.71,3.6,3.53,5.2,-0.47,18.23,18.88,02a57704o0106o,17.9136994869542,18.43375202807,2.6543,5.351004872863687,0.251,57704.24192410023,24.208012559498247
57704.383784000005,18.067999999999998,0.304,215,65,o,0,1.72,349.7106,0.14845,7474.57,9625.1,3.64,3.6,19.8,-0.48700000000000004,18.14,18.72,02a57704o0179o,17.914297787377,18.43377209863,2.6553,5.473929984688999,0.304,57704.28031964474,24.00001290417896
57716.29859,18.496,0.183,145,27,c,0,1.14,349.60062,0.0413,1496.09,553.89,4.5,4.38,-21.9,-0.35600000000000004,19.02,20.91,02a57716o0231c,18.1076844021376,18.43997740629,2.9142,5.877883494052458,0.183,57716.19400873679,24.55106913887477
57716.358745000005,18.585,0.188,134,25,c,0,1.11,349.60033,0.04088,1523.96,532.51,5.0,4.89,-2.6,-0.326,19.02,20.98,02a57716o0346c,18.1087111933073,18.44000862219,2.9153,5.966756688860411,0.188,57716.25415780655,24.521802240041644
57716.360854,18.892,0.226,101,23,c,0,1.09,349.60032,0.04087,6737.55,10195.08,4.66,4.47,12.4,-0.36,19.16,21.11,02a57716o0350c,18.1087472778612,18.44000971658,2.9153,6.273752232978582,0.226,57716.25626659814,24.32192576533234
57736.25954199999,18.314,0.41200000000000003,172,71,o,0,1.0,349.68838999999997,-0.02556,8359.17,8497.18,3.49,3.2,-77.6,-0.48100000000000004,18.42,19.11,02a57736o0139o,18.4572940879852,18.45027325893,3.0553,5.653145826183895,0.41200000000000003,57736.15294155964,23.669953823118007
57743.216916,18.312,0.161,172,28,o,0,0.78,349.79872,-0.014209999999999999,7203.09,8850.95,3.42,3.32,-45.6,-0.449,19.03,20.39,02a57743o0068o,18.5802845074401,18.45383248338,3.018,5.636305331461653,0.161,57743.10960522622,24.690132173121217
57743.230327,18.624000000000002,0.195,129,25,o,0,0.98,349.79896,-0.014169999999999999,7184.21,8811.34,3.62,3.6,70.4,-0.45799999999999996,19.05,20.48,02a57743o0094o,18.5805214496893,18.45383932947,3.0179,5.948276834683989,0.195,57743.12301485776,24.482110334794548
57743.245263,18.409000000000002,0.172,157,27,o,0,0.99,349.79922999999997,-0.014119999999999999,7241.79,8888.33,4.17,3.68,4.0,-0.435,18.94,20.43,02a57743o0123o,18.580785624318,18.45384695398,3.0178,5.733245064105997,0.172,57743.13794933201,24.61837574593197
57743.260195,18.487000000000002,0.174,146,25,o,0,1.01,349.7995,-0.01408,7261.14,8770.17,4.02,3.69,2.3,-0.43700000000000006,18.94,20.41,02a57743o0152o,18.5810500167727,18.45385457637,3.0177,5.811213268760568,0.174,57743.15287980501,24.605823742494344
57743.273122000006,18.435,0.175,154,27,o,0,0.9,349.79972999999995,-0.01404,7223.3,8827.49,4.38,3.7,3.0,-0.433,18.89,20.38,02a57743o0177o,18.5812791262318,18.45386117521,3.0176,5.759185717585378,0.175,57743.16580548179,24.599601741485106
57744.244227999996,18.248,0.11,182,20,c,0,5.79,349.81837,-0.011009999999999999,8101.5,8859.13,3.95,3.78,86.9,-0.42100000000000004,19.35,21.05,02a57744o0116c,18.5983072403304,18.45435674601,3.0088,5.570138351449399,0.11,57744.13681313559,25.10371515030528
57744.256183000005,18.188,0.11699999999999999,193,23,c,0,2.11,349.8186,-0.01097,8082.27,8819.65,3.91,3.75,88.7,-0.42100000000000004,19.34,21.02,02a57744o0139c,18.5985183586118,18.45436284499,3.0087,5.510112984517569,0.11699999999999999,57744.14876691629,25.03673220883544
57744.267546,17.839000000000002,0.08199999999999999,266,22,c,0,5.29,349.81881,-0.01093,8142.38,8897.21,4.03,3.89,80.2,-0.406,19.3,21.0,02a57744o0161c,18.598719183244,18.45436864191,3.0086,5.161088855231341,0.08199999999999999,57744.16012875642,25.42266223224155
57744.280483,18.504,0.139,144,20,c,0,3.46,349.81906000000004,-0.01089,8163.73,8779.02,3.86,3.8,73.6,-0.42700000000000005,19.3,20.96,02a57744o0186c,18.598948004737,18.45437524178,3.0085,5.826061363013675,0.139,57744.17306443486,24.849659862565606
57744.292464,18.302,0.121,174,21,c,0,4.65,349.81928,-0.01085,8125.06,8837.15,3.91,3.86,74.2,-0.41700000000000004,19.27,20.95,02a57744o0209c,18.5991600743518,18.45438135388,3.0084,5.624035884318751,0.121,57744.18504421004,25.00023343740972
57764.225201,17.768,0.239,284,68,o,0,0.96,350.36372,0.12655999999999998,1873.86,1980.1,3.75,3.66,-86.1,-0.42,18.07,18.64,02a57764o0072o,18.9315269393196,18.46448795083,2.6514,5.050385438619697,0.239,57764.115861619124,24.2612021108305
57764.241067999996,18.089000000000002,0.239,211,50,o,0,1.46,350.36426,0.12672,1851.47,1939.36,3.74,3.56,-88.5,-0.431,18.14,18.64,02a57764o0103o,18.9317761160039,18.46449594659,2.651,5.37135591757411,0.239,57764.13172717999,24.2612021108305
57780.223986000005,18.419,0.19,156,30,c,0,0.97,350.99517000000003,0.33147,9717.69,1827.08,3.97,3.65,89.8,-0.415,18.88,20.2,02a57780o0022c,19.1586906940927,18.47251035595,2.1504,5.674541276240523,0.19,57780.113334630696,24.51031286081877
57935.605999,18.393,0.11,160,18,o,0,0.96,357.17874,3.04181,7148.92,4914.56,6.17,3.68,0.1,-0.37799999999999995,19.01,21.21,01a57935o0715o,18.3243781103568,18.54629589115,3.085,5.736567855649794,0.11,57935.50016621831,25.10371515030528
57935.614650999996,18.352999999999998,0.102,166,17,o,0,0.93,357.17872,3.04183,7131.41,4845.34,4.1,3.63,-8.1,-0.425,19.12,20.77,01a57935o0732o,18.3242396220731,18.5462997903,3.0849,5.696583810299794,0.102,57935.50881901815,25.18569643379605
57939.618370000004,18.611,0.159,130,21,o,0,0.96,357.16685,3.04756,8501.55,5475.55,3.01,2.84,-61.9,-0.46399999999999997,18.96,19.94,01a57939o0727o,18.2608929868869,18.5481016074,3.0376,5.961892611354084,0.159,57939.51290387781,24.703704052399715
57941.54719,18.08,0.083,213,18,o,0,1.41,357.15663,3.04827,1216.45,4096.22,2.45,2.29,52.9,-0.46799999999999997,18.97,19.7,02a57941o0069o,18.2307833968575,18.54896785092,3.0099,5.434374601658355,0.083,57941.44189777629,25.409501632260657
57941.553592,18.590999999999998,0.12300000000000001,133,16,o,0,1.38,357.15657999999996,3.04827,1236.9,4136.98,2.44,2.21,61.1,-0.457,18.99,19.73,02a57941o0081o,18.2306831319498,18.54897072415,3.0098,5.945386207904795,0.12300000000000001,57941.448300355376,24.982434084602346
57941.561929999996,18.414,0.124,156,19,o,0,0.95,357.15653,3.04827,1178.34,4061.26,2.52,2.3,55.5,-0.45,18.96,19.77,02a57941o0096o,18.230552636909,18.54897446624,3.0097,5.768401313262201,0.124,57941.45663910905,24.973642650295254
57941.56941900001,18.515,0.127,142,18,o,0,1.17,357.15648,3.04827,1156.46,4178.62,2.54,2.33,55.3,-0.456,19.03,19.86,02a57941o0110o,18.2304355185579,18.54897782729,3.0096,5.8694148700068585,0.127,57941.464128785476,24.94768756081095
57942.564326,18.340999999999998,0.129,167,22,o,0,1.04,357.15001,3.04812,9261.53,4828.2,3.05,2.76,-59.3,-0.48200000000000004,18.91,19.76,01a57942o0626o,18.21502094425,18.54942418215,2.994,5.697199462096613,0.129,57942.45912481263,24.93072258745272
57942.572712,18.28,0.11599999999999999,177,20,o,0,1.13,357.14995,3.04811,9243.4,4761.89,2.88,2.75,-66.8,-0.491,18.91,19.77,01a57942o0643o,18.214890572701,18.54942794312,2.9939,5.63621456389766,0.11599999999999999,57942.46751156559,25.046051890133548
57942.581105,18.45,0.152,151,23,o,0,0.86,357.14988,3.04811,9304.07,4811.1,3.14,2.85,-61.4,-0.47100000000000003,18.89,19.77,01a57942o0660o,18.214760202552,18.54943170722,2.9937,5.806229665276717,0.152,57942.47590531855,24.752587893338912
57942.589502999996,18.379,0.134,162,22,o,0,0.93,357.14982000000003,3.04811,9324.06,4665.03,2.97,2.8,-62.6,-0.48200000000000004,18.9,19.83,01a57942o0677o,18.214629867051,18.54943547353,2.9936,5.7352447623778104,0.134,57942.484304071295,24.889434867288823
57943.493132,18.295,0.255,175,44,o,0,1.07,357.14332,3.04765,207.51,8587.46,3.24,2.66,-45.9,-0.445,18.5,19.14,01a57943o0493o,18.2007172312875,18.5498406011,2.9787,5.652856577338383,0.255,57943.38801342399,24.190846412115956
57943.50055800001,18.285999999999998,0.20600000000000002,176,36,o,0,1.04,357.14326,3.0476400000000003,189.53,8532.6,3.08,2.58,-46.5,-0.466,18.55,19.2,01a57943o0508o,18.2006017316264,18.54984392937,2.9786,5.6438699676843225,0.20600000000000002,57943.395440091066,24.42252881227796
57943.507013999995,18.479,0.285,147,42,o,0,0.88,357.1432,3.0476400000000003,9948.59,8516.63,3.37,3.01,-57.0,-0.42,18.49,19.2,01a57943o0521o,18.2005013720626,18.54984682288,2.9785,5.836881602670131,0.285,57943.40189667068,24.07008471317957
57943.508024,18.333,0.228,168,38,o,0,1.24,357.14319,3.0476400000000003,249.6,8593.43,3.21,2.77,-44.9,-0.449,18.62,19.25,01a57943o0523o,18.2004856761539,18.54984727555,2.9785,5.6908834223342275,0.228,57943.40290676134,24.31235974569971
57943.514497000004,18.291,0.23199999999999998,175,41,o,0,0.81,357.14314,3.04763,9929.35,8459.32,3.38,3.03,-57.9,-0.423,18.51,19.25,01a57943o0536o,18.2003851124704,18.54985017667,2.9783,5.648895080858956,0.23199999999999998,57943.40938034215,24.293476900973594
57943.515483,18.222,0.217,187,40,o,0,0.96,357.14313,3.04763,271.2,8458.12,3.47,3.15,-53.1,-0.409,18.47,19.29,01a57943o0538o,18.2003697987967,18.54985061858,2.9783,5.579896856190434,0.217,57943.41036643059,24.366047528579518
57943.521978,18.453,0.22899999999999998,151,34,o,0,1.24,357.14308,3.04763,9991.63,8519.71,3.48,3.22,-61.6,-0.39799999999999996,18.51,19.29,01a57943o0551o,18.2002689559852,18.54985352954,2.9782,5.810908546942464,0.22899999999999998,57943.41686201301,24.307608157351122
57943.529415,18.319000000000003,0.25,171,43,o,0,0.87,357.14302000000004,3.04762,10012.24,8384.8,3.34,3.27,-77.6,-0.401,18.54,19.22,01a57943o0566o,18.2001535567666,18.54985686267,2.9781,5.676921925075302,0.25,57943.42429967949,24.21234684152075
57945.563236,18.410999999999998,0.096,157,15,o,0,1.85,357.12581,3.04549,2254.64,2616.25,2.22,1.99,41.1,-0.465,18.9,19.39,02a57945o0618o,18.1690892136635,18.5507677331,2.9419,5.772524773923697,0.096,57945.458300092185,25.25151878060192
57945.571787,18.269000000000002,0.105,179,19,o,0,0.91,357.12573,3.04548,2270.96,2656.0,2.36,2.1,47.0,-0.457,18.82,19.42,02a57945o0635o,18.1689587443698,18.55077156003,2.9417,5.63053991900839,0.105,57945.46685184571,25.154223615525996
57945.580262999996,18.503,0.14400000000000002,144,21,o,0,0.89,357.12564,3.04547,2211.75,2579.33,2.33,2.08,48.1,-0.45899999999999996,18.88,19.45,02a57945o0652o,18.1688295350521,18.55077535336,2.9415,5.864554917550459,0.14400000000000002,57945.47532859196,24.811290632962717
57945.588766999994,18.112000000000002,0.098,207,20,o,0,1.0,357.12556,3.04546,2191.77,2696.74,2.32,2.04,47.8,-0.467,18.88,19.46,02a57945o0669o,18.1687000163522,18.55077915921,2.9414,5.473569951713404,0.098,57945.48383333999,25.229131673969604
57947.566787,18.686,0.255,122,31,o,0,1.08,357.10573,3.04195,9114.13,6755.57,3.49,2.94,89.4,-0.429,18.71,19.51,01a57947o0414o,18.1388917398476,18.5516637771,2.9028,6.051031932549597,0.255,57947.46202549825,24.190846412115956
57947.576434,18.405,0.19699999999999998,158,31,o,0,1.14,357.10562000000004,3.04193,9089.93,6683.97,3.61,3.46,85.0,-0.43200000000000005,18.63,19.52,01a57947o0431o,18.1387466885018,18.55166808846,2.9026,5.770048792596185,0.19699999999999998,57947.471673336,24.47103129779686
57947.585145000005,18.207,0.163,189,31,o,0,1.16,357.10552,3.0419099999999997,9149.93,6730.81,3.66,3.01,-85.1,-0.428,18.69,19.53,01a57947o0448o,18.1386158418087,18.55167198148,2.9024,5.572064001231491,0.163,57947.4803850917,24.676727852190947
57947.59365,18.373,0.162,162,26,o,0,1.27,357.10542000000004,3.04189,9169.63,6582.52,3.67,2.98,-86.6,-0.431,18.69,19.54,01a57947o0465o,18.138488210871,18.55167578242,2.9022,5.738078835779525,0.162,57947.488890828834,24.683409326844266
57951.594952,18.33,0.1,169,17,o,0,1.02,357.05595,3.0304900000000004,3278.79,5029.05,2.79,2.57,-89.6,-0.473,19.08,20.3,01a57951o0696o,18.0795262644472,18.5534614703,2.8139,5.701940033952825,0.1,57951.49053336464,25.207196863200842
57951.605222000006,18.34,0.08800000000000001,168,15,o,0,0.89,357.0558,3.03045,3302.91,5106.98,2.78,2.57,-84.8,-0.46399999999999997,19.34,20.79,01a57951o0714o,18.0793773164708,18.55346604709,2.8137,5.711957388016518,0.08800000000000001,57951.500804224896,25.34599018282542
57951.614963,18.424,0.092,155,14,o,0,1.01,357.05566,3.03042,3247.66,5069.87,2.86,2.69,-88.2,-0.45399999999999996,19.31,20.73,01a57951o0731o,18.0792362071537,18.55347038811,2.8134,5.795973828331038,0.092,57951.51054603987,25.297727294836953
57951.62585599999,18.254,0.11699999999999999,181,21,o,0,1.1,357.0555,3.03038,3236.16,5230.39,3.13,2.97,-1.4,-0.435,18.78,19.79,01a57951o0749o,18.0790786014157,18.55347524247,2.8132,5.625992190076364,0.11699999999999999,57951.52143995011,25.03673220883544
57955.586039,18.361,0.087,164,14,o,0,1.32,356.99449,3.01345,2631.21,3778.05,4.03,3.89,53.2,-0.409,19.13,21.22,01a57955o0696o,18.0227286241939,18.55523758947,2.7126,5.739564684915857,0.087,57955.48194840045,25.358398731654297
57955.596472000005,18.397000000000002,0.08900000000000001,159,14,o,0,1.07,356.99431,3.0134,2655.77,3859.04,3.56,3.13,85.9,-0.418,19.29,21.25,01a57955o0714o,18.0225830013004,18.55524222582,2.7123,5.775581687812773,0.08900000000000001,57955.4923822415,25.33372184658856
57955.607953,18.457,0.109,150,16,o,0,1.14,356.9941,3.0133400000000004,2603.13,3827.6,4.61,4.39,-3.1,-0.385,18.96,21.22,01a57955o0733o,18.0224229677526,18.55524732785,2.712,5.8356003726538646,0.109,57955.503864165774,25.113630618349283
57955.618216999996,18.357,0.13,165,22,o,0,0.88,356.99392,3.01329,2588.01,3984.87,5.26,4.8,-0.6,-0.34,18.75,20.92,01a57955o0751o,18.0222800900801,18.55525188903,2.7117,5.735617053878768,0.13,57955.51412899096,24.92233848243375
57959.57563200001,18.297,0.07200000000000001,174,12,o,0,1.37,356.92127,2.9908099999999997,960.44,5141.75,3.98,3.05,85.7,-0.409,19.35,21.4,01a57959o0674o,17.9682655890986,18.55700804116,2.5984,5.681929428938519,0.07200000000000001,57959.47185595271,25.56386562212267
57959.577097,18.148,0.078,200,16,o,0,0.91,356.92124,2.9908,939.01,5096.58,4.07,3.24,85.6,-0.405,19.3,21.42,01a57959o0677o,17.9682460359307,18.55700869036,2.5983,5.53293171598134,0.078,57959.473321065634,25.476960356474642
57959.588022,18.204,0.092,190,18,o,0,1.07,356.92101,2.99073,9283.49,5145.83,5.23,4.39,-86.3,-0.363,19.01,21.38,01a57959o0696o,17.968100339508,18.55701353165,2.598,5.588948757035745,0.092,57959.48424690711,25.297727294836953
57959.598291999995,18.609,0.111,131,14,o,0,1.21,356.9208,2.99067,9271.16,5303.56,4.43,3.66,-81.3,-0.36700000000000005,19.21,21.42,01a57959o0714o,17.9679635681306,18.55701808265,2.5977,5.993964753587857,0.111,57959.49451769703,25.093889416234198
57961.593873000005,18.243,0.055,183,10,o,0,1.41,356.87986,2.97726,756.27,7731.02,2.06,1.91,5.2,-0.45399999999999996,19.82,21.4,02a57961o0636o,17.9416897365336,18.55790176533,2.5358,5.631038931525577,0.055,57961.49025044203,25.856290139465234
57961.598104,18.343,0.062,167,10,o,0,2.32,356.87977,2.97723,737.13,7692.14,2.09,1.98,6.8,-0.457,19.51,21.07,02a57961o0644o,17.9416348721981,18.55790363757,2.5357,5.731045352662726,0.062,57961.4944817589,25.726217639455207
57961.606397,18.489,0.096,146,14,o,0,2.26,356.87959,2.97717,10492.65,7756.57,2.31,2.14,53.8,-0.469,19.28,20.82,02a57961o0660o,17.9415274253306,18.55790730725,2.5354,5.87705792758252,0.096,57961.502775379464,25.25151878060192
57961.61336,18.226,0.077,186,14,o,0,1.12,356.87942999999996,2.97712,796.05,7770.51,2.18,2.07,-1.1,-0.465,19.43,20.89,02a57961o0673o,17.9414373022405,18.55791038839,2.5352,5.6140684747283505,0.077,57961.50973889997,25.490970050269638
57961.613848,18.322,0.129,170,22,o,0,1.33,356.87942000000004,2.97712,10473.27,7716.07,2.17,2.07,51.6,-0.474,19.04,20.44,02a57961o0674o,17.9414309891138,18.55791060433,2.5352,5.710069213546067,0.129,57961.51022693643,24.93072258745272
57961.62270299999,18.465,0.08800000000000001,149,13,o,0,1.54,356.87923,2.97706,817.25,7652.89,2.2,2.06,-3.5,-0.442,19.12,20.24,02a57961o0691o,17.941316504943,18.55791452265,2.5349,5.853082611258618,0.08800000000000001,57961.51908259763,25.34599018282542
57963.532659000004,18.364,0.08800000000000001,164,14,o,0,0.93,356.83747999999997,2.96294,1291.11,4913.7,3.2,2.73,85.5,-0.451,19.41,21.2,01a57963o0364o,17.9168220981143,18.55875909909,2.4728,5.754950420353696,0.08800000000000001,57963.429180065534,25.34599018282542
57963.541110000006,18.254,0.076,181,14,o,0,1.0,356.83727999999996,2.96287,1272.11,4843.36,3.11,2.62,-88.8,-0.466,19.46,21.14,01a57963o0381o,17.9167146945274,18.55876283355,2.4725,5.644963000477709,0.076,57963.43763168585,25.505162882498865
